value,dataset
46296100140.84507,gdp
48653381830.98592,gdp
50813642348.67464,gdp
26932016269.61069,gdp
24923076923.076923,gdp
24917355371.900826,gdp
23409260879.94272,gdp
21250792886.105423,gdp
20374302652.38188,gdp
21035357936.879597,gdp
22165932062.96603,gdp
22135245507.36557,gdp
16870817181.779896,gdp
18291990662.035625,gdp
22152689179.881508,gdp
24636598527.44372,gdp
30833692900.109077,gdp
43151647002.60963,gdp
57123671733.89525,gdp
81003864630.01804,gdp
104849915058.37578,gdp
133441648851.9825,gdp
115308686941.38016,gdp
148047348240.64334,gdp
192626464617.0712,gdp
207998568865.78925,gdp
236634603409.08856,gdp
221415613595.46927,gdp
184388404706.04175,gdp
137278320084.17114,gdp
166805788827.23325,gdp
179339977690.48486,gdp
181667184854.5005,gdp
171082365861.4229,gdp
197112255360.61237,gdp
225496328925.4941,gdp
261421121085.57208,gdp
791265459.4938163,gdp
792959472.8162109,gdp
868111400.7554398,gdp
926589349.3642604,gdp
998759334.4962662,gdp
997919320.8322716,gdp
1164519674.1921303,gdp
1232559506.9761972,gdp
1353295458.6818166,gdp
1458379416.6482334,gdp
1603447358.6210566,gdp
1778391288.6434846,gdp
2107279157.0883367,gdp
2509001324.3459115,gdp
2969958812.016475,gdp
3259345083.262825,gdp
3474542391.6999164,gdp
4494378764.320108,gdp
5303735110.551515,gdp
6234391113.464339,gdp
7265315820.207766,gdp
6854491705.883771,gdp
6431579356.959255,gdp
5979198313.760933,gdp
6191437070.184111,gdp
6135034213.789982,gdp
7239126568.140921,gdp
7970820369.294901,gdp
8355380879.129548,gdp
8283114514.170809,gdp
8572359038.169579,gdp
8151488783.190641,gdp
8209120763.049552,gdp
5751786642.558715,gdp
7148148564.042385,gdp
9046320255.405067,gdp
12045865396.132324,gdp
13115764358.284555,gdp
14093998843.733383,gdp
12896010459.371077,gdp
12705350097.80436,gdp
12986007425.878052,gdp
13147736898.517572,gdp
14904517649.847569,gdp
16095337093.836596,gdp
18737895512.737766,gdp
25825512284.28908,gdp
31958195182.240604,gdp
35895153327.849686,gdp
42347217912.91757,gdp
45405615063.75513,gdp
46869473150.60999,gdp
56396704671.57766,gdp
61671440407.83867,gdp
68285796514.28962,gdp
70120446896.8359,gdp
74815144163.89308,gdp
82036510877.25989,gdp
92202979985.2863,gdp
100378436207.37134,gdp
100657505750.545,gdp
109703658904.99371,gdp
113419826113.90314,gdp
107440575838.04752,gdp
14295279.544693671,gdp
15278632.47863248,gdp
18936526.946107782,gdp
31710657.72578114,gdp
85637174.3722131,gdp
55083908.14679442,gdp
41110421.320715055,gdp
38746985.2798492,gdp
45212147.98908956,gdp
42618212.22143854,gdp
33020436.234121725,gdp
35623380.42897445,gdp
32458871.06017773,gdp
30630216.708783217,gdp
34224966.85004813,gdp
25839883.511011638,gdp
26069971.804322805,gdp
29408057.80783935,gdp
38284001.6626195,gdp
37956756.18398589,gdp
36688453.36312124,gdp
41285104.02288286,gdp
61689952.17559898,gdp
59161135.89380916,gdp
67263705.16270871,gdp
68938269.11572957,gdp
81385876.26373093,gdp
80155561.16314626,gdp
74756820.46050201,gdp
77421852.3178167,gdp
74790109.38488324,gdp
65168750.85986546,gdp
74977058.64998916,gdp
95984600.95699242,gdp
104430807.97086526,gdp
113786233.08766197,gdp
112201076.37730588,gdp
138066995.12665346,gdp
146790160.52971956,gdp
140384919.85190952,gdp
165113529.31086195,gdp
195984787.454498,gdp
207081997.2230304,gdp
201768028.5525895,gdp
200114840.67884,gdp
191572320.429122,gdp
206658568.82250705,gdp
223029864.5419304,gdp
233859230.19219792,gdp
216891541.02135065,gdp
222973879.71109745,gdp
289207526.3066171,gdp
270520731.5990411,gdp
279034355.10842144,gdp
3958811881.188119,gdp
2417628736.526548,gdp
2814615384.6153846,gdp
3988461538.461538,gdp
3459019942.7907934,gdp
3120861498.9144177,gdp
3929055143.5020967,gdp
4855892445.826819,gdp
6119394892.37109,gdp
7678698837.593455,gdp
9005144969.116661,gdp
9903571248.532684,gdp
10862211760.825178,gdp
13876472208.26784,gdp
19543973941.36808,gdp
21784297520.66116,gdp
29902479338.842976,gdp
38446487603.305786,gdp
51972107438.016525,gdp
66946900826.44628,gdp
65398377597.51083,gdp
72933533011.77058,gdp
78358416171.48886,gdp
87760553261.92787,gdp
97510744119.11624,gdp
101296177099.37704,gdp
116836246284.83247,gdp
147948709376.43414,gdp
199591287824.77652,gdp
246928837311.40607,gdp
283365844161.0921,gdp
330647042837.3337,gdp
355524903068.05554,gdp
392665710525.41095,gdp
463619823515.1643,gdp
566581003128.2037,gdp
610167053824.007,gdp
569755022973.0349,gdp
383331833681.821,gdp
497514040642.26215,gdp
576179387819.613,gdp
547656279894.58673,gdp
627246933729.6177,gdp
702714855193.9042,gdp
793175561887.0269,gdp
934901071332.9838,gdp
1053216909887.5618,gdp
1172614086539.8635,gdp
1047339010225.2472,gdp
943941876218.7432,gdp
1143672241149.7156,gdp
1253289537500.8132,gdp
1278046536287.0134,gdp
1370632955321.2036,gdp
1484488526271.7983,gdp
1466038936206.4275,gdp
1499679823909.6116,gdp
1623074183501.9038,gdp
1725373496825.426,gdp
1651422932447.768,gdp
1644312831906.1692,gdp
1818432106880.0369,gdp
1673916511799.7087,gdp
1712792854202.369,gdp
5181776768.712465,gdp
5015894692.970269,gdp
5343950556.071849,gdp
6341613609.979761,gdp
6163484244.63408,gdp
6735328609.659405,gdp
7074394734.884315,gdp
6295848422.715734,gdp
6682677289.989938,gdp
7180764703.357184,gdp
7878759714.823217,gdp
7899737577.472862,gdp
7717145217.812473,gdp
9413403724.018988,gdp
9354903061.8898,gdp
10438351483.167696,gdp
1828107502.799552,gdp
1900895856.6629336,gdp
2071668533.0347145,gdp
2097199161.120336,gdp
2391199043.520383,gdp
2441599023.3603907,gdp
2662798934.880426,gdp
2769198892.320443,gdp
2873638850.54446,gdp
3880392195.406882,gdp
4450537925.33189,gdp
5408804607.312896,gdp
13006948296.270523,gdp
12022811620.78667,gdp
13132252801.93716,gdp
14137406740.50655,gdp
15503557496.191645,gdp
24749063922.47961,gdp
28638868355.9196,gdp
25058020338.25349,gdp
21577153356.41917,gdp
20871081080.15384,gdp
21700082752.93689,gdp
21445970613.759464,gdp
17903989745.177998,gdp
22368704133.666832,gdp
20690322152.8945,gdp
24313855653.399323,gdp
18427777777.77778,gdp
11009993703.147371,gdp
19858555214.723927,gdp
23941391390.72848,gdp
24848483838.38384,gdp
27186980646.544792,gdp
31492373308.75157,gdp
30350190704.436146,gdp
25943705784.29957,gdp
30122365849.251846,gdp
37718743480.0751,gdp
34889559869.8326,gdp
38135788413.82759,gdp
47874582231.58799,gdp
59439090600.61079,gdp
80798630136.98631,gdp
101557330723.42303,gdp
114634043361.69225,gdp
147379737229.75284,gdp
105968691905.4155,gdp
115416245238.47812,gdp
154039231299.1275,gdp
174047695598.6865,gdp
174168116687.21497,gdp
162650450784.68552,gdp
114585555830.9162,gdp
109406674087.94688,gdp
120687539675.51738,gdp
138202535962.40082,gdp
138696321087.86374,gdp
107512998447.02074,gdp
141777271268.69412,gdp
182809482400.9244,gdp
161772221950.94162,gdp
2675000000.0,gdp
2569444444.4444447,gdp
2316562500.0,gdp
2028295454.5454545,gdp
1681006993.0069928,gdp
1661018518.5185184,gdp
1827570586.1678448,gdp
1767864035.7194295,gdp
1645963749.8314617,gdp
1249061487.0145676,gdp
1369688498.0677826,gdp
1525116370.279392,gdp
1605643104.730212,gdp
1919008090.4964125,gdp
2211534585.003399,gdp
2460246766.4140053,gdp
2834168889.420192,gdp
3802570552.561046,gdp
5139958909.179356,gdp
4690061380.602529,gdp
4794361863.013527,gdp
6197765984.284684,gdp
6605142884.362147,gdp
7335033800.590564,gdp
7468102412.682374,gdp
6678177511.663131,gdp
6813095379.118702,gdp
7702938379.42036,gdp
8271106235.415524,gdp
9371275264.367346,gdp
8270468614.240511,gdp
9249133946.265314,gdp
12134931017.946526,gdp
13987627908.83814,gdp
1757142855.9183671,gdp
2366666615.555556,gdp
1776842097.1634347,gdp
1087273103.696386,gdp
598961269.2978786,gdp
714046821.093797,gdp
865559879.4004065,gdp
1028087972.3108478,gdp
1127806944.6151268,gdp
1327748689.8809426,gdp
1543606345.1168363,gdp
1763536304.5396364,gdp
1873671550.3463552,gdp
1747011857.3310688,gdp
1280177838.7190535,gdp
1454430642.449592,gdp
1731198022.467631,gdp
1768619058.3464744,gdp
1758176653.0774584,gdp
2023324407.2841384,gdp
2366398119.863208,gdp
2735558734.737903,gdp
3455030060.978498,gdp
4223152739.040517,gdp
5446433157.401138,gdp
5836137329.633054,gdp
7131771014.704564,gdp
8750104617.173029,gdp
10192846339.40287,gdp
11983252626.545183,gdp
13279245886.385435,gdp
14426380125.648829,gdp
15912501722.614256,gdp
17071155481.49936,gdp
18141641089.79633,gdp
18740561512.555496,gdp
18981805250.2424,gdp
18827148530.934723,gdp
15468785203.753174,gdp
15843155731.25518,gdp
236359697329.26685,gdp
215773982350.5694,gdp
215218301251.2461,gdp
228482029485.83868,gdp
263093007398.16443,gdp
297806778465.67114,gdp
322756407405.05963,gdp
317115282370.30304,gdp
316338717706.1487,gdp
354454622911.11707,gdp
402926758998.3742,gdp
443431301620.6312,gdp
504217949362.97546,gdp
633970164011.254,gdp
733418812229.9064,gdp
788838956828.1168,gdp
812873567659.8868,gdp
946458120173.975,gdp
939558602435.4496,gdp
1163005699434.633,gdp
1372119747166.9578,gdp
1415544964401.367,gdp
1400418314722.288,gdp
1461396318226.1274,gdp
1552335173187.2617,gdp
1660675505162.1038,gdp
1684896070685.4746,gdp
1746603588097.057,gdp
1907970208476.7783,gdp
1913194180510.283,gdp
1966143155409.277,gdp
1983419918605.2493,gdp
2022186054608.0432,gdp
2105333938710.2495,gdp
2442945412790.5786,gdp
3018292160017.546,gdp
3329594709957.7246,gdp
3486500370030.624,gdp
3361066467991.76,gdp
3106274396328.617,gdp
3410313487927.403,gdp
3525091029820.1104,gdp
3736796107267.6753,gdp
4257947205698.707,gdp
5117293242644.111,gdp
6172905218377.231,gdp
7448573743924.262,gdp
9382447414660.309,gdp
11663554908011.691,gdp
11269360521229.5,gdp
13564267760890.17,gdp
16530365963615.514,gdp
17680657970635.266,gdp
19042359863611.24,gdp
19776331354297.383,gdp
18550881244485.992,gdp
18593573738109.33,gdp
20631078375844.24,gdp
22623622462864.816,gdp
23050208314364.02,gdp
22531183291578.277,gdp
26872794398412.047,gdp
28062557325965.145,gdp
28341396914858.266,gdp
1007476718921.5654,gdp
1102119409745.3826,gdp
1189975815419.2734,gdp
1298654841940.8435,gdp
1536673815797.37,gdp
1794992207468.049,gdp
1941685792038.176,gdp
2101023530809.9412,gdp
2303337106936.646,gdp
2331650072097.7466,gdp
2107238195958.908,gdp
2326171956618.827,gdp
2281659001901.305,gdp
2051651216847.5156,gdp
2090649676533.063,gdp
2404140329731.789,gdp
2901840928620.712,gdp
3395773013103.3794,gdp
3997430459125.194,gdp
4642685980825.886,gdp
4355865396934.769,gdp
5395521584867.198,gdp
6137298312571.182,gdp
6209024743500.111,gdp
6362333301077.531,gdp
6483202078515.132,gdp
5418289197382.295,gdp
5283310849435.272,gdp
5866482345855.606,gdp
5742638741431.275,gdp
5659965575492.011,gdp
4804924789054.883,gdp
5578001135446.182,gdp
6341680448313.757,gdp
7094329636592.513,gdp
876402463262.6858,gdp
957593725702.958,gdp
1031036432080.744,gdp
1119017965058.758,gdp
1348397983096.4402,gdp
1592910332496.8948,gdp
1697838269009.4563,gdp
1853063931965.103,gdp
2021893648691.252,gdp
2038842311934.926,gdp
1810327579938.6975,gdp
2001496152611.1223,gdp
1951435655114.4248,gdp
1757081641119.6235,gdp
1793945251035.7202,gdp
2043684160277.3213,gdp
2470502060472.195,gdp
2881093926514.893,gdp
3401597415158.732,gdp
3931407891415.4766,gdp
3643244830292.974,gdp
4556436688834.758,gdp
5320445093655.743,gdp
5297857656983.352,gdp
5436631031505.861,gdp
5457289044548.768,gdp
4634564315170.454,gdp
4496975505130.537,gdp
5012883307321.984,gdp
4870399271215.6045,gdp
4804547155275.126,gdp
4046822646872.3726,gdp
4690738841614.132,gdp
5389510951677.686,gdp
6050580948759.951,gdp
944566530515.018,gdp
1034598506513.3104,gdp
1124702232048.2854,gdp
1232756088301.5469,gdp
1467156610889.901,gdp
1715278789092.88,gdp
1856211576641.3835,gdp
2017401470167.4136,gdp
2212848167141.8213,gdp
2234145456857.453,gdp
2003326360339.101,gdp
2214793108979.011,gdp
2161567505918.137,gdp
1927469572333.205,gdp
1960572727991.551,gdp
2264753929049.281,gdp
2751720692301.9966,gdp
3234376593372.225,gdp
3826508335402.826,gdp
4465251653168.29,gdp
4176119188574.45,gdp
5210710546171.905,gdp
5940252657561.232,gdp
6005862490255.015,gdp
6154592516614.851,gdp
6270841236825.202,gdp
5194835549016.913,gdp
5053700630074.006,gdp
5631949735822.711,gdp
5506072829643.664,gdp
5413987316641.175,gdp
4561296585538.663,gdp
5310337203631.617,gdp
6045250902748.987,gdp
6772781697090.741,gdp
5789128636.622932,gdp
5975248851.454824,gdp
6527926445.681104,gdp
7166275467.651614,gdp
7533788133.55753,gdp
7958852838.933951,gdp
8362398701.589434,gdp
9557031605.275124,gdp
11771975156.80728,gdp
14435700533.368025,gdp
17003459863.098942,gdp
21570076498.62052,gdp
31054350977.97839,gdp
35854274228.9139,gdp
26410909090.90909,gdp
23956163076.55748,gdp
27474380566.26504,gdp
28169902669.378365,gdp
30204783461.84881,gdp
31386896487.040672,gdp
27263090547.061707,gdp
28083597512.48412,gdp
30483806017.831818,gdp
34429023435.02115,gdp
34225547537.07445,gdp
34390910338.9604,gdp
39443126174.43347,gdp
40422521943.44179,gdp
43627078481.28705,gdp
25396340997.127872,gdp
27210618722.561977,gdp
28791232467.254963,gdp
30202790676.206303,gdp
31642936960.58793,gdp
34376613040.483406,gdp
37271686786.00302,gdp
39756391346.56397,gdp
41993452462.14552,gdp
45398307340.834015,gdp
43924106346.48328,gdp
45503456420.03081,gdp
46497667763.41596,gdp
56115642779.66818,gdp
70169680467.1637,gdp
86232150421.10028,gdp
79141108671.18828,gdp
84799217600.39177,gdp
98673333687.5548,gdp
110482187765.816,gdp
124275806288.40771,gdp
130944751635.4153,gdp
131526119023.5398,gdp
132942322285.83388,gdp
139143974827.19647,gdp
152679351682.86774,gdp
129919742514.94466,gdp
138575407039.5359,gdp
151408311246.3332,gdp
162003196598.6238,gdp
188377840875.2057,gdp
206285815475.59863,gdp
162423362071.82953,gdp
170645186609.5282,gdp
167418947426.8737,gdp
171656467729.8137,gdp
179828980354.19138,gdp
188878580088.1532,gdp
191440642053.5476,gdp
197386815443.76105,gdp
224220841301.6215,gdp
215386170078.7669,gdp
235506872334.1742,gdp
266569126690.00363,gdp
306201111423.0941,gdp
360878706648.537,gdp
417524553902.59216,gdp
501270268255.7736,gdp
614414977114.4393,gdp
608426703148.3109,gdp
687433128591.7863,gdp
783931296546.4978,gdp
819266433465.4807,gdp
892428919239.911,gdp
959618110350.5364,gdp
920864864683.3088,gdp
936561647193.3788,gdp
1025062467402.3052,gdp
1090417461003.2312,gdp
1150500716964.0056,gdp
1162019936698.8362,gdp
1266743958589.0854,gdp
1424615962242.8284,gdp
1504251159792.0146,gdp
3313540067.9324584,gdp
2717998687.710016,gdp
2838485353.9618664,gdp
4690415092.536633,gdp
5843579160.901219,gdp
7941744492.235954,gdp
9599127050.175585,gdp
11718795528.555569,gdp
13690217333.587885,gdp
15751867489.444624,gdp
17247179005.521946,gdp
17391056369.226524,gdp
17260364842.454395,gdp
17649751243.781094,gdp
19152238805.97015,gdp
20082918739.63516,gdp
21159827992.039803,gdp
21497336498.839134,gdp
22022709851.40962,gdp
24827355014.925373,gdp
29118916105.47264,gdp
35399582928.68988,gdp
38443907042.12272,gdp
39927125961.5257,gdp
44016799515.75456,gdp
46880103080.597015,gdp
48095213746.600334,gdp
49929337836.81592,gdp
51147308774.12936,gdp
53027680685.90382,gdp
54901519155.55556,gdp
51605959131.27413,gdp
31712128253.796097,gdp
23131941556.784348,gdp
20992421948.808086,gdp
34579986.16800553,gdp
35699985.72000571,gdp
41859983.256006695,gdp
47039981.184007525,gdp
51939979.22400832,gdp
54879978.04800879,gdp
56699977.32000908,gdp
59261976.29520948,gdp
61445975.42160984,gdp
65967973.61281056,gdp
68739972.504011,gdp
76480285.00441125,gdp
80913200.42928225,gdp
121188715.75986478,gdp
150851316.52727023,gdp
149558895.91458103,gdp
147660036.91500923,gdp
193315048.32876208,gdp
266570066.64251664,gdp
290134592.5230071,gdp
431542536.663782,gdp
434188034.18803424,gdp
348741683.6738453,gdp
386699308.8591688,gdp
333163670.28022534,gdp
268629925.8528049,gdp
318858422.9892623,gdp
402768324.48197055,gdp
470395800.6006682,gdp
495409232.6275786,gdp
596410263.7438493,gdp
704325366.7183932,gdp
831029861.7047461,gdp
835582062.4761685,gdp
878250945.2804694,gdp
1001894000.2784604,gdp
946112492.844847,gdp
998004258.7156752,gdp
928460893.1089648,gdp
912773681.050642,gdp
887291687.9207957,gdp
825706961.2386893,gdp
775777238.5581402,gdp
1157825434.789707,gdp
1511236655.5204656,gdp
1682343527.492213,gdp
1800092563.754615,gdp
1682131784.5136485,gdp
1766902709.1993525,gdp
1740894964.8051126,gdp
2234754241.919178,gdp
2579409619.967217,gdp
2477702216.268875,gdp
2367112931.642001,gdp
2441063054.057919,gdp
2359686724.538286,gdp
2114426453.7069676,gdp
2306741674.0550013,gdp
2556247291.9978547,gdp
2390702295.827774,gdp
2053338465.244617,gdp
2406780518.528112,gdp
2289355249.401483,gdp
2046039024.45854,gdp
190495599.999999,gdp
183920899.999999,gdp
191861799.999999,gdp
200229599.99999905,gdp
218929099.99999905,gdp
229260799.999999,gdp
244459499.999999,gdp
261024299.99999905,gdp
276820699.99999905,gdp
306961799.999999,gdp
323099699.99999905,gdp
341543099.999999,gdp
368097999.999999,gdp
386968299.999999,gdp
486954999.9999991,gdp
577549299.999999,gdp
596675699.999998,gdp
673010599.999998,gdp
717240399.999998,gdp
814067899.999998,gdp
854711499.999998,gdp
846514499.999998,gdp
863933199.999998,gdp
823374899.999998,gdp
848478299.999998,gdp
851296099.999998,gdp
840964399.999998,gdp
972799999.999998,gdp
1038300000.0,gdp
786299999.999998,gdp
384399999.999999,gdp
348000000.0,gdp
223500000.0,gdp
160400000.0,gdp
132200000.0,gdp
134800000.0,gdp
159400000.0,gdp
295900000.0,gdp
359600000.0,gdp
441800000.0,gdp
874000000.0,gdp
906000000.0,gdp
927000000.0,gdp
748000000.0,gdp
897000000.0,gdp
949000000.0,gdp
1119000000.0,gdp
1373000000.0,gdp
1726000000.0,gdp
1768000000.0,gdp
1998000000.0,gdp
2398000000.0,gdp
2791614000.0,gdp
3177198100.0,gdp
3225652000.0,gdp
3227075700.0,gdp
3398419600.0,gdp
3390703400.0,gdp
3422754800.0,gdp
3319596500.0,gdp
3176126340.0,gdp
3513049520.0,gdp
4001047000.0,gdp
4332000000.0,gdp
401644248.8258345,gdp
443905611.5536942,gdp
619725784.7344817,gdp
892327911.0880151,gdp
1341395422.267036,gdp
1804979679.2824948,gdp
2312438534.605289,gdp
2726986913.091264,gdp
3850623095.570402,gdp
4380987480.449372,gdp
4601649450.001371,gdp
5260185125.606411,gdp
6299395544.716475,gdp
8625889430.825327,gdp
15112543717.696274,gdp
14710912456.966402,gdp
19096943016.359512,gdp
22428297108.211823,gdp
22136422642.1196,gdp
30536429497.973866,gdp
40953924948.99798,gdp
36374353879.63297,gdp
33760146991.755836,gdp
33200520139.8656,gdp
29476109151.85227,gdp
31530566323.50788,gdp
24180400960.62138,gdp
26697659335.91487,gdp
24308959591.723656,gdp
25156707900.18164,gdp
28904183602.48184,gdp
31991821264.711758,gdp
33887047909.27463,gdp
30660051910.503662,gdp
28610549763.468517,gdp
25541379186.645782,gdp
27884615384.615383,gdp
30700897874.870358,gdp
27251301398.28134,gdp
35975860857.11637,gdp
38270954138.11281,gdp
34112093927.25397,gdp
20481889763.77953,gdp
26265625000.0,gdp
33122307692.30769,gdp
47334691241.49238,gdp
60094231606.64205,gdp
68032978390.600685,gdp
86710767415.13712,gdp
60808562033.41912,gdp
75380825062.4216,gdp
48169263294.10074,gdp
92540938129.13144,gdp
75351107029.06049,gdp
57372355592.02202,gdp
48717501321.30524,gdp
49912073701.298,gdp
67157452181.77383,gdp
76686029772.14833,gdp
72081962263.17938,gdp
65688454971.56625,gdp
47786789103.81721,gdp
55938727098.01743,gdp
50491722445.7773,gdp
90099360.8433666,gdp
104889795.33384584,gdp
124940289.32382011,gdp
165928881.5555197,gdp
193980464.8821012,gdp
246389101.8536131,gdp
272489300.46782696,gdp
303493119.4807626,gdp
436912067.7842872,gdp
503173104.3918868,gdp
534699362.8961609,gdp
511647750.1244755,gdp
522096760.2910935,gdp
524023624.8905505,gdp
502620991.85294354,gdp
